-5.929539833787134118e-01,-9.681578538564121761e-01,1.606011197613310904e+00,1.442831008412387872e+00,-2.513859443587715070e+00,-2.183756082695877510e+00,2.890319248322240409e+00,-1.368501960000812812e+00,-1.440271090797104359e+00,6.456272666029924112e-01
1.568952012139833485e+00,-2.283228571203550494e-01,8.460457992337198085e-01,-6.674413565767978174e-01,-5.798440250685722441e-01,-4.000000000000000000e+00,1.048704656324841888e+00,-1.411835146629960569e-01,-1.536677767362268243e+00,1.549147128259265704e+00
-1.691854848913326936e+00,-1.899016131098074878e+00,3.180785137772788040e-01,4.000000000000000000e+00,-1.108257325733445153e+00,-4.000000000000000000e+00,3.859624564687851755e+00,4.000000000000000000e+00,-3.273969351597318500e+00,1.086150632936753624e+00
-1.391871483194885295e+00,-4.792919542318541115e-01,9.088905695277705865e-01,-3.988842037286461917e-01,-2.521051965376459592e-01,-3.455655345920566557e+00,1.106229804096846792e+00,4.904685890443964968e-01,-4.880517021638521857e-01,1.053819592522689641e+00
-3.651444748645234384e+00,-3.874932586925098565e+00,-5.487807016006285288e-01,2.783278969733085972e+00,-2.918247413054383621e+00,1.750329444265841694e+00,1.299599059996148442e+00,5.228294090004386163e-01,3.612093147331870036e+00,8.429097917985526323e-01
1.119192495111631214e+00,3.356542685437856832e+00,2.735746209820128172e+00,4.000000000000000000e+00,-3.025015959364875329e+00,6.688863644434059896e-01,-2.736143876697914479e+00,4.000000000000000000e+00,-1.221973932759523818e+00,4.286107485285208796e-01
-2.865519557579744081e+00,7.759924331289902444e-01,-2.403438849350318929e+00,2.025229363205884869e-01,4.000000000000000000e+00,-1.562646972260134826e+00,-3.329479613062011900e-01,-3.415636296546483486e+00,3.277262789456282910e+00,1.751959473724145733e+00
3.117903808654120201e+00,2.193454344576015735e-01,2.501353927685887601e-01,-2.816027025428837760e+00,-1.151963875946016014e-01,1.460988882468544858e+00,2.014526137698635644e+00,-4.563854863850416166e-01,-1.099956468366400264e+00,9.799519529628450965e-01
4.000000000000000000e+00,-1.895119345904612729e+00,7.578389200591093555e-01,-2.198080641802810931e+00,3.547607949705953168e+00,-7.330623154124920049e-01,6.142314274341686975e-01,2.245858971550984684e-01,2.014605936167989775e+00,4.000000000000000000e+00
4.000000000000000000e+00,1.180480502298770551e+00,-2.347964866241721626e+00,-2.235116637557360342e+00,-3.377447475336615490e+00,1.332692128969485745e+00,9.061532075913232287e-01,3.297495434944266002e+00,-8.371725571760404438e-01,3.888341313268734112e+00
