-2.000000000000000000e+00
5.807379387046551766e-01
1.471861723449321147e-01
-1.016515666610080970e+00
-3.965091733849138711e-01
1.342587305344007942e-01
1.364622408643453300e+00
3.203768074841845115e-01
4.315052036571296323e-01
3.488558653469044923e-01
